hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
2
/home/mail/2022s2/s230026116/YoungCorrector-master/spelling_corrector.py:186: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load('spelling_corrector.pth', map_location=device)
Using device: cuda
未找到已训练的模型，开始训练新模型...
Loaded 370887 text pairs

Vocabulary size: 4742
Epoch 1, Batch 3950, Loss: 0.0882
Epoch 1, Batch 3960, Loss: 0.1106
Epoch 1, Batch 3970, Loss: 0.0963
Epoch 1, Batch 3980, Loss: 0.0985
Epoch 1, Batch 3990, Loss: 0.0994
Epoch 1, Batch 4000, Loss: 0.0461
Epoch 1, Batch 4010, Loss: 0.1049
Epoch 1, Batch 4020, Loss: 0.0623
Epoch 1, Batch 4030, Loss: 0.0607
Epoch 1, Batch 4040, Loss: 0.0640
Epoch 1, Batch 4050, Loss: 0.0468
Epoch 1, Batch 4060, Loss: 0.0739
Epoch 1, Batch 4070, Loss: 0.0619
Epoch 1, Batch 4080, Loss: 0.0698
Epoch 1, Batch 4090, Loss: 0.0638
Epoch 1, Batch 4100, Loss: 0.1539
Epoch 1, Batch 4110, Loss: 0.0738
Epoch 1, Batch 4120, Loss: 0.0908
Epoch 1, Batch 4130, Loss: 0.0711
Epoch 1, Batch 4140, Loss: 0.0985
Epoch 1, Batch 4150, Loss: 0.1256
Epoch 1, Batch 4160, Loss: 0.0667
Epoch 1, Batch 4170, Loss: 0.0788
Epoch 1, Batch 4180, Loss: 0.0624
Epoch 1, Batch 4190, Loss: 0.0846
Epoch 1, Batch 4200, Loss: 0.1236
Epoch 1, Batch 4210, Loss: 0.0533
